mode_id,time,mode1_amp,mode1_damp,mode1_freq,mode2_amp,mode2_damp,mode2_freq
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:46.983,0.3799999952316284,4.440000057220459,0.367000013589859,0.30000001192092896,2.2699999809265137,0.4390000104904175
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:48.200,0.18000000715255737,4.480000019073486,0.3720000088214874,0.3400000035762787,2.1600000858306885,0.43799999356269836
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:49.300,0.2800000011920929,4.739999771118164,0.37700000405311584,0.25999999046325684,1.8899999856948853,0.4309999942779541
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:50.450,0.6899999976158142,4.739999771118164,0.3799999952316284,0.36000001430511475,1.7400000095367432,0.43299999833106995
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:51.350,1.0700000524520874,4.739999771118164,0.3720000088214874,0.36000001430511475,1.7400000095367432,0.43299999833106995
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:52.650,1.2899999618530273,4.739999771118164,0.3630000054836273,0.49000000953674316,1.590000033378601,0.4359999895095825
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:53.750,1.2899999618530273,4.739999771118164,0.3610000014305115,0.5799999833106995,1.3300000429153442,0.44699999690055847
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:54.850,1.2899999618530273,4.739999771118164,0.36000001430511475,0.46000000834465027,1.0,0.44999998807907104
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:55.950,1.1200000047683716,4.739999771118164,0.3630000054836273,0.25999999046325684,1.0499999523162842,0.4390000104904175
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:56.950,0.9100000262260437,4.730000019073486,0.3659999966621399,0.30000001192092896,1.1299999952316284,0.42100000381469727
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:58.150,0.7300000190734863,4.989999771118164,0.3709999918937683,0.33000001311302185,1.2400000095367432,0.4269999861717224
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:56:59.150,0.7300000190734863,4.989999771118164,0.3709999918937683,0.36000001430511475,1.2400000095367432,0.4449999928474426
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:00.250,0.5,5.090000152587891,0.367000013589859,0.30000001192092896,1.2400000095367432,0.45899999141693115
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:01.300,0.2800000011920929,5.159999847412109,0.3580000102519989,0.17000000178813934,1.3700000047683716,0.45399999618530273
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:02.350,0.2800000011920929,5.159999847412109,0.3529999852180481,0.2199999988079071,1.5499999523162842,0.4309999942779541
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:03.450,0.3499999940395355,5.210000038146973,0.3330000042915344,0.2199999988079071,1.5499999523162842,0.4189999997615814
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:04.550,0.550000011920929,5.210000038146973,0.3330000042915344,0.27000001072883606,1.6299999952316284,0.42800000309944153
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:05.600,0.8500000238418579,5.210000038146973,0.33500000834465027,0.23999999463558197,1.6299999952316284,0.42800000309944153
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:06.650,0.8500000238418579,5.210000038146973,0.3409999907016754,0.20999999344348907,1.6399999856948853,0.4399999976158142
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:07.800,1.090000033378601,5.210000038146973,0.3499999940395355,0.3499999940395355,1.6699999570846558,0.4390000104904175
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:08.850,1.2899999618530273,5.210000038146973,0.35499998927116394,0.4000000059604645,1.5,0.44999998807907104
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:09.950,1.3200000524520874,5.210000038146973,0.3580000102519989,0.3400000035762787,1.309999942779541,0.45500001311302185
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:10.966,1.3200000524520874,5.210000038146973,0.3580000102519989,0.3400000035762787,1.309999942779541,0.4659999907016754
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:12.150,1.2200000286102295,5.210000038146973,0.3630000054836273,0.10999999940395355,1.3300000429153442,0.48100000619888306
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:13.200,1.159999966621399,5.289999961853027,0.3700000047683716,0.3700000047683716,1.1399999856948853,0.4740000069141388
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:14.300,1.1699999570846558,5.139999866485596,0.37700000405311584,0.5699999928474426,1.1399999856948853,0.46799999475479126
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:15.350,1.1399999856948853,4.960000038146973,0.3799999952316284,0.6800000071525574,1.1399999856948853,0.4569999873638153
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:16.400,1.1100000143051147,4.980000019073486,0.382999986410141,0.6499999761581421,1.1399999856948853,0.45500001311302185
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:17.500,1.1299999952316284,4.75,0.38499999046325684,0.6499999761581421,1.1399999856948853,0.453000009059906
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:18.600,1.1799999475479126,4.75,0.38499999046325684,0.49000000953674316,1.0199999809265137,0.44699999690055847
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:19.650,1.1799999475479126,4.75,0.3840000033378601,0.49000000953674316,1.0199999809265137,0.44200000166893005
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:20.700,1.190000057220459,4.75,0.3840000033378601,0.3199999928474426,1.2000000476837158,0.4440000057220459
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:21.800,1.100000023841858,4.440000057220459,0.38199999928474426,0.09000000357627869,1.3600000143051147,0.45100000500679016
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:22.850,0.800000011920929,4.190000057220459,0.38100001215934753,0.20999999344348907,1.5499999523162842,0.4359999895095825
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:23.900,0.550000011920929,4.150000095367432,0.382999986410141,0.20999999344348907,1.5499999523162842,0.44999998807907104
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:24.950,0.550000011920929,4.150000095367432,0.3840000033378601,0.12999999523162842,1.7899999618530273,0.4749999940395355
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:26.066,0.3700000047683716,4.230000019073486,0.39100000262260437,0.20000000298023224,1.7899999618530273,0.4699999988079071
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:27.250,0.3499999940395355,4.309999942779541,0.39800000190734863,0.3400000035762787,1.7899999618530273,0.49000000953674316
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:28.350,0.3100000023841858,4.429999828338623,0.4050000011920929,0.33000001311302185,1.7899999618530273,0.5009999871253967
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:29.450,0.25,4.480000019073486,0.41200000047683716,0.18000000715255737,1.5700000524520874,0.5040000081062317
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:30.500,0.3100000023841858,4.449999809265137,0.41999998688697815,0.17000000178813934,1.8300000429153442,0.4869999885559082
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:31.566,0.6000000238418579,4.449999809265137,0.40799999237060547,0.17000000178813934,1.8300000429153442,0.4860000014305115
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:32.700,1.0099999904632568,4.449999809265137,0.3930000066757202,0.28999999165534973,2.130000114440918,0.453000009059906
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:33.700,1.0099999904632568,4.449999809265137,0.3880000114440918,0.28999999165534973,2.130000114440918,0.4449999928474426
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:34.750,1.149999976158142,4.449999809265137,0.36899998784065247,0.38999998569488525,2.130000114440918,0.4410000145435333
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:35.850,0.8999999761581421,4.449999809265137,0.35600000619888306,0.36000001430511475,2.130000114440918,0.4490000009536743
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:36.950,0.8999999761581421,4.449999809265137,0.35100001096725464,0.2199999988079071,2.140000104904175,0.4440000057220459
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:37.966,0.5400000214576721,4.5,0.33799999952316284,0.23999999463558197,2.2899999618530273,0.4259999990463257
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:39.066,0.5400000214576721,4.5,0.32499998807907104,0.25999999046325684,2.440000057220459,0.43299999833106995
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:40.150,0.8299999833106995,4.480000019073486,0.30300000309944153,0.20000000298023224,2.309999942779541,0.4359999895095825
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:41.300,1.0499999523162842,4.480000019073486,0.3109999895095825,0.23000000417232513,2.1700000762939453,0.4050000011920929
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:42.400,1.0099999904632568,4.480000019073486,0.32100000977516174,0.25,2.2300000190734863,0.4169999957084656
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:43.500,1.0099999904632568,4.480000019073486,0.32600000500679016,0.25,2.2300000190734863,0.4189999997615814
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:44.550,0.8600000143051147,4.480000019073486,0.3370000123977661,0.18000000715255737,2.059999942779541,0.41200000047683716
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:45.650,0.7599999904632568,4.260000228881836,0.35199999809265137,0.07000000029802322,2.140000104904175,0.4519999921321869
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:46.750,0.7200000286102295,4.130000114440918,0.36800000071525574,0.07000000029802322,2.0999999046325684,0.4560000002384186
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:47.850,0.8399999737739563,3.880000114440918,0.36899998784065247,0.14000000059604645,2.0299999713897705,0.48899999260902405
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:48.950,0.8399999737739563,3.880000114440918,0.36899998784065247,0.09000000357627869,2.0299999713897705,0.5180000066757202
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:49.966,0.8500000238418579,3.880000114440918,0.35899999737739563,0.05999999865889549,2.259999990463257,0.5490000247955322
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:51.150,0.7699999809265137,3.880000114440918,0.35100001096725464,0.0,2.8299999237060547,0.5920000076293945
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:52.250,0.6899999976158142,3.5999999046325684,0.3479999899864197,0.11999999731779099,2.8299999237060547,0.5789999961853027
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:53.350,0.6899999976158142,3.5999999046325684,0.3440000116825104,0.15000000596046448,2.8299999237060547,0.5379999876022339
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:54.450,0.7900000214576721,3.4100000858306885,0.3449999988079071,0.15000000596046448,2.8299999237060547,0.5239999890327454
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:55.550,0.9800000190734863,3.4100000858306885,0.34599998593330383,0.15000000596046448,2.8299999237060547,0.5400000214576721
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:56.600,1.2599999904632568,3.4100000858306885,0.34700000286102295,0.0,2.8299999237060547,0.5590000152587891
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:57.700,1.2599999904632568,3.4100000858306885,0.3479999899864197,0.36000001430511475,2.8299999237060547,0.5580000281333923
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:58.850,1.4299999475479126,3.4100000858306885,0.3490000069141388,0.5199999809265137,2.8299999237060547,0.5289999842643738
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:57:59.800,1.309999942779541,3.4100000858306885,0.3529999852180481,0.5099999904632568,2.8299999237060547,0.4959999918937683
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:00.983,1.0,3.2799999713897705,0.35600000619888306,0.4399999976158142,2.8299999237060547,0.47200000286102295
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:01.983,0.7200000286102295,3.319999933242798,0.36000001430511475,0.38999998569488525,3.0999999046325684,0.45100000500679016
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:03.150,0.6700000166893005,3.4200000762939453,0.3720000088214874,0.2800000011920929,3.299999952316284,0.4650000035762787
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:04.300,0.6700000166893005,3.4200000762939453,0.3720000088214874,0.17000000178813934,3.4600000381469727,0.5139999985694885
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:05.300,0.8299999833106995,3.259999990463257,0.37599998712539673,0.029999999329447746,3.5899999141693115,0.5149999856948853
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:06.450,0.8999999761581421,3.259999990463257,0.37400001287460327,0.11999999731779099,3.740000009536743,0.5519999861717224
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:07.550,0.8399999737739563,3.259999990463257,0.3700000047683716,0.20000000298023224,3.740000009536743,0.5789999961853027
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:08.650,0.6000000238418579,3.0999999046325684,0.367000013589859,0.28999999165534973,3.740000009536743,0.5619999766349792
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:09.750,0.6000000238418579,3.0999999046325684,0.3619999885559082,0.2800000011920929,3.740000009536743,0.5329999923706055
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:10.850,0.4300000071525574,3.2200000286102295,0.3569999933242798,0.25,3.690000057220459,0.5120000243186951
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:11.950,0.30000001192092896,3.390000104904175,0.3630000054836273,0.20999999344348907,3.640000104904175,0.5189999938011169
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:12.950,0.3499999940395355,3.5799999237060547,0.3659999966621399,0.20999999344348907,3.640000104904175,0.5289999842643738
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:13.966,0.3499999940395355,3.5799999237060547,0.3700000047683716,0.09000000357627869,3.7799999713897705,0.5379999876022339
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:14.966,0.3400000035762787,3.6500000953674316,0.3630000054836273,0.10999999940395355,3.990000009536743,0.5270000100135803
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:16.150,0.3799999952316284,3.6500000953674316,0.3529999852180481,0.11999999731779099,4.079999923706055,0.531000018119812
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:17.250,0.3799999952316284,3.6500000953674316,0.34200000762939453,0.20999999344348907,4.079999923706055,0.5230000019073486
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:18.350,0.3499999940395355,3.6500000953674316,0.3409999907016754,0.3799999952316284,4.079999923706055,0.503000020980835
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:19.400,0.28999999165534973,3.430000066757202,0.34700000286102295,0.30000001192092896,4.079999923706055,0.5040000081062317
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:20.550,0.33000001311302185,3.180000066757202,0.35100001096725464,0.17000000178813934,3.9000000953674316,0.4860000014305115
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:21.600,0.5299999713897705,3.180000066757202,0.35899999737739563,0.27000001072883606,3.8399999141693115,0.46399998664855957
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:22.700,0.6399999856948853,3.180000066757202,0.36500000953674316,0.2199999988079071,3.7699999809265137,0.4830000102519989
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:23.700,0.6399999856948853,3.180000066757202,0.36800000071525574,0.03999999910593033,4.300000190734863,0.5350000262260437
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:24.750,0.6499999761581421,3.180000066757202,0.37299999594688416,0.18000000715255737,4.199999809265137,0.5550000071525574
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:25.800,0.44999998807907104,3.140000104904175,0.38199999928474426,0.4000000059604645,4.199999809265137,0.546999990940094
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:26.950,0.18000000715255737,3.319999933242798,0.3959999978542328,0.5,4.199999809265137,0.5210000276565552
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:27.983,0.33000001311302185,3.3499999046325684,0.40299999713897705,0.5,4.199999809265137,0.5
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:29.150,0.8600000143051147,3.3499999046325684,0.4059999883174896,0.5400000214576721,4.199999809265137,0.4699999988079071
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:30.200,1.4199999570846558,3.3499999046325684,0.4000000059604645,0.6899999976158142,4.199999809265137,0.46000000834465027
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:31.400,1.8300000429153442,3.3499999046325684,0.39399999380111694,0.949999988079071,4.199999809265137,0.4519999921321869
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:32.450,1.8300000429153442,3.3499999046325684,0.3919999897480011,0.8700000047683716,4.199999809265137,0.4320000112056732
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:33.500,2.0999999046325684,3.3499999046325684,0.38600000739097595,0.8500000238418579,4.199999809265137,0.4259999990463257
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:34.650,2.299999952316284,3.3499999046325684,0.382999986410141,0.9300000071525574,4.0,0.42899999022483826
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:35.700,2.509999990463257,3.3499999046325684,0.38100001215934753,0.8399999737739563,3.759999990463257,0.4269999861717224
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:36.800,2.549999952316284,3.3499999046325684,0.3790000081062317,0.5600000023841858,3.8399999141693115,0.4269999861717224
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:37.900,2.299999952316284,3.0899999141693115,0.3790000081062317,0.5600000023841858,3.8399999141693115,0.41999998688697815
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:38.966,2.299999952316284,3.0899999141693115,0.38100001215934753,0.46000000834465027,3.9800000190734863,0.4099999964237213
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:40.066,1.8200000524520874,2.9800000190734863,0.3840000033378601,0.6399999856948853,3.930000066757202,0.41600000858306885
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:41.250,1.4299999475479126,3.140000104904175,0.3919999897480011,0.5699999928474426,3.930000066757202,0.4230000078678131
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:42.300,1.3600000143051147,3.3299999237060547,0.3970000147819519,0.029999999329447746,3.700000047683716,0.453000009059906
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:43.350,1.4500000476837158,3.359999895095825,0.39800000190734863,0.05000000074505806,3.7799999713897705,0.45399999618530273
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:44.533,1.5800000429153442,3.359999895095825,0.3970000147819519,0.38999998569488525,3.7799999713897705,0.48399999737739563
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:45.600,1.7799999713897705,3.359999895095825,0.39500001072883606,0.49000000953674316,3.7799999713897705,0.47699999809265137
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:46.650,1.7799999713897705,3.359999895095825,0.38999998569488525,0.41999998688697815,3.7799999713897705,0.46299999952316284
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:47.700,1.9299999475479126,3.359999895095825,0.382999986410141,0.33000001311302185,3.7300000190734863,0.4659999907016754
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:48.750,1.9900000095367432,3.359999895095825,0.3790000081062317,0.41999998688697815,3.690000057220459,0.43700000643730164
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:49.800,1.9199999570846558,3.359999895095825,0.37400001287460327,0.41999998688697815,3.559999942779541,0.4390000104904175
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:50.900,1.9199999570846558,3.359999895095825,0.37299999594688416,0.41999998688697815,3.559999942779541,0.4350000023841858
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:51.966,1.690000057220459,3.380000114440918,0.3709999918937683,0.23000000417232513,3.2699999809265137,0.4180000126361847
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:53.150,1.4199999570846558,3.2899999618530273,0.3720000088214874,0.27000001072883606,3.3299999237060547,0.4099999964237213
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:54.250,1.1399999856948853,3.2899999618530273,0.37599998712539673,0.3400000035762787,3.2699999809265137,0.382999986410141
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:55.350,0.9599999785423279,3.5299999713897705,0.3790000081062317,0.5699999928474426,3.2699999809265137,0.3959999978542328
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:56.400,0.7200000286102295,3.680000066757202,0.3880000114440918,0.6800000071525574,3.2699999809265137,0.4259999990463257
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:57.500,0.5099999904632568,3.7300000190734863,0.39800000190734863,0.5899999737739563,3.2699999809265137,0.4399999976158142
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:58.500,0.5,3.7699999809265137,0.41499999165534973,0.5299999713897705,2.9600000381469727,0.4410000145435333
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:58:59.650,0.7300000190734863,3.7699999809265137,0.41999998688697815,0.5299999713897705,2.9600000381469727,0.4480000138282776
aa981ae9-75cf-11eb-94e3-5c3a45563204,2021-05-10 21:59:00.700,0.7300000190734863,3.7699999809265137,0.4169999957084656,0.0,2.9600000381469727,0.44600000977516174
